id	miner	hash	time	difficulty	chainwork
855012	Foundry USA Pool	000000000000000000003ac67e2bb769f25693ba91ae8cb768aaaca117843f39	2024-08-01 23:49:22	90666502495566	000000000000000000000000000000000000000086ae7734a3e3e17f237fc25e
855013	AntPool	00000000000000000003189308ceece01ed3ad28a358435d46ece12cff085266	2024-08-02 00:00:43	90666502495566	000000000000000000000000000000000000000086aec9aae706c1efcc91fb44
855014	Binance	000000000000000000008bc8effa7bae607b25ef2f60322969de4a952aba5ae0	2024-08-02 00:06:25	90666502495566	000000000000000000000000000000000000000086af1c212a29a26075a4342a
855015	ViaBTC	0000000000000000000301b144c362b1c95191b57bb43bc5118c7ffc2df6ba93	2024-08-02 00:08:32	90666502495566	000000000000000000000000000000000000000086af6e976d4c82d11eb66d10
855016	ViaBTC	000000000000000000019f476de1ee6e937624bcbaf5d83588606f96b0d266c3	2024-08-02 00:31:32	90666502495566	000000000000000000000000000000000000000086afc10db06f6341c7c8a5f6
855017	Foundry USA Pool	000000000000000000023eff83a66ea5b62c2cf535e4b55a94cc141bfb723dc0	2024-08-02 00:42:03	90666502495566	000000000000000000000000000000000000000086b01383f39243b270dadedc
855018	ViaBTC	00000000000000000003154d7ff86068095645332ced28735591b05ce187920b	2024-08-02 00:58:04	90666502495566	000000000000000000000000000000000000000086b065fa36b5242319ed17c2
855019	Foundry USA Pool	00000000000000000000a31049a8338666ee1411f771268bf1932ac191b1ffe1	2024-08-02 01:02:41	90666502495566	000000000000000000000000000000000000000086b0b87079d80493c2ff50a8
855020	SpiderPool	000000000000000000020c7dbd75b7147b88591b43b6b5e023bbf26201365f67	2024-08-02 01:12:56	90666502495566	000000000000000000000000000000000000000086b10ae6bcfae5046c11898e
855021	Unknown	000000000000000000001fc553e3942aeed2d60959d29d93f63bf82cea8770da	2024-08-02 01:30:05	90666502495566	000000000000000000000000000000000000000086b15d5d001dc5751523c274
855022	Foundry USA Pool	000000000000000000007ac33e9286d9e48aa8f41aff66bf4fa537ff9fbf3baf	2024-08-02 01:33:15	90666502495566	000000000000000000000000000000000000000086b1afd34340a5e5be35fb5a
855023	Foundry USA Pool	00000000000000000002c3dde5afc8ca6bf03c8470b670e0a6ce4d5f420fa954	2024-08-02 01:44:38	90666502495566	000000000000000000000000000000000000000086b202498663865667483440
855024	F2Pool	00000000000000000000c9d64bb0da4afd359921059ff1a6bc14f5d74670f27e	2024-08-02 01:56:03	90666502495566	000000000000000000000000000000000000000086b254bfc98666c7105a6d26
855025	F2Pool	000000000000000000024ed2e30b3487e2f45a23a6711eea5ef25b31a8c17d85	2024-08-02 01:57:23	90666502495566	000000000000000000000000000000000000000086b2a7360ca94737b96ca60c
855026	AntPool	00000000000000000000228d0b6fecd718a08d9d84a78f962d6d52f2fbbd402c	2024-08-02 02:24:59	90666502495566	000000000000000000000000000000000000000086b2f9ac4fcc27a8627edef2
855027	SpiderPool	00000000000000000000eb0fd7650cd367355bacb12c6c01f753fd2118668c2e	2024-08-02 02:25:14	90666502495566	000000000000000000000000000000000000000086b34c2292ef08190b9117d8
855028	Foundry USA Pool	000000000000000000030656139943b74f4ca380593432570062fcb411cfe7c1	2024-08-02 02:46:34	90666502495566	000000000000000000000000000000000000000086b39e98d611e889b4a350be
855029	Foundry USA Pool	00000000000000000001972e8655ae8efcf9e07a96386950c708beb1b0bb1f63	2024-08-02 02:48:43	90666502495566	000000000000000000000000000000000000000086b3f10f1934c8fa5db589a4
855030	ViaBTC	00000000000000000002b6287d5dabd24c6de4f00bfc1b6054ed1c1f4fdf20f1	2024-08-02 02:57:23	90666502495566	000000000000000000000000000000000000000086b443855c57a96b06c7c28a
855031	AntPool	00000000000000000002930101185c7eb8cb44f51bb28faa533305a094e0e167	2024-08-02 03:16:45	90666502495566	000000000000000000000000000000000000000086b495fb9f7a89dbafd9fb70
855032	Foundry USA Pool	00000000000000000002e447c1c087a422f4afd9cc6344f00a6105c87b4a1371	2024-08-02 03:26:18	90666502495566	000000000000000000000000000000000000000086b4e871e29d6a4c58ec3456
855033	Foundry USA Pool	000000000000000000019585f248a4a99de32172e5c7380483743f4afd6fea36	2024-08-02 03:36:49	90666502495566	000000000000000000000000000000000000000086b53ae825c04abd01fe6d3c
855034	SlushPool	000000000000000000014078f43bb661069aa799c3a64a2de2e1f91a158858b7	2024-08-02 04:01:34	90666502495566	000000000000000000000000000000000000000086b58d5e68e32b2dab10a622
855035	F2Pool	00000000000000000002129bb29bebf1f38f73bb2c3900c03446fa8660ca0cd5	2024-08-02 04:10:26	90666502495566	000000000000000000000000000000000000000086b5dfd4ac060b9e5422df08
855036	ViaBTC	00000000000000000000a2f680acd5e6d69fd049f9ab9ae140b2b2f7209bea44	2024-08-02 04:25:13	90666502495566	000000000000000000000000000000000000000086b6324aef28ec0efd3517ee
855037	ViaBTC	00000000000000000000a98dd75958b39f8c2659eefc55993515e2ad2c01bdea	2024-08-02 04:27:47	90666502495566	000000000000000000000000000000000000000086b684c1324bcc7fa64750d4
855038	SBICrypto	00000000000000000001129299a1154caa455aeefb86adfaee504102a2546f15	2024-08-02 04:36:53	90666502495566	000000000000000000000000000000000000000086b6d737756eacf04f5989ba
855039	ViaBTC	0000000000000000000287419a43c7484fd5f401f975b17648f06d17014c0a3d	2024-08-02 04:40:16	90666502495566	000000000000000000000000000000000000000086b729adb8918d60f86bc2a0
855040	Foundry USA Pool	00000000000000000001e77afeba7575363fc3d5987d8d7ade43ba9e590de714	2024-08-02 04:42:48	90666502495566	000000000000000000000000000000000000000086b77c23fbb46dd1a17dfb86
855041	SlushPool	000000000000000000005b3a102db7634af178891fd642ade5bf00c806933655	2024-08-02 04:43:11	90666502495566	000000000000000000000000000000000000000086b7ce9a3ed74e424a90346c
855042	ViaBTC	00000000000000000001fbabe272fc305be90d9637bd882e2e52cce11ea413bb	2024-08-02 04:46:02	90666502495566	000000000000000000000000000000000000000086b8211081fa2eb2f3a26d52
855043	Foundry USA Pool	000000000000000000017828844be2d7544a26d98dc779fb6fd5f1976ef65739	2024-08-02 05:06:21	90666502495566	000000000000000000000000000000000000000086b87386c51d0f239cb4a638
855044	Unknown	00000000000000000002e62b1cc319677046d4aee77091797576152bed420bef	2024-08-02 05:08:47	90666502495566	000000000000000000000000000000000000000086b8c5fd083fef9445c6df1e
855045	AntPool	0000000000000000000089a6bab7c0b1d41c1e44c53f45e0c1aa5d9ab3c66915	2024-08-02 05:23:01	90666502495566	000000000000000000000000000000000000000086b918734b62d004eed91804
855046	F2Pool	000000000000000000022883eb8bb1f96939d25b2de4c2927b838a6a4b4b56f1	2024-08-02 05:23:26	90666502495566	000000000000000000000000000000000000000086b96ae98e85b07597eb50ea
855047	Binance	000000000000000000001667f250909f9a5165cf6122c3030046254031da3332	2024-08-02 05:28:20	90666502495566	000000000000000000000000000000000000000086b9bd5fd1a890e640fd89d0
855048	MaraPool	0000000000000000000260723cd8305aba5597d236be997900bb257de00d81e0	2024-08-02 05:35:50	90666502495566	000000000000000000000000000000000000000086ba0fd614cb7156ea0fc2b6
855049	Unknown	000000000000000000002a16be6f4c89e1e234e9c1b1db883a29e2a1dd2cf9b5	2024-08-02 05:53:33	90666502495566	000000000000000000000000000000000000000086ba624c57ee51c79321fb9c
855050	MaraPool	00000000000000000002200bb2f8feca4830c936b185facafa882d8c9fe91d98	2024-08-02 05:57:56	90666502495566	000000000000000000000000000000000000000086bab4c29b1132383c343482
855051	Unknown	00000000000000000000e70dadf994a1d2ec171c7a80a99b65b44013badf5130	2024-08-02 06:08:23	90666502495566	000000000000000000000000000000000000000086bb0738de3412a8e5466d68
855052	Foundry USA Pool	000000000000000000014f2c0608a8b0202c497089faa87f7a22f3a54b8cd579	2024-08-02 06:16:08	90666502495566	000000000000000000000000000000000000000086bb59af2156f3198e58a64e
855053	AntPool	000000000000000000017ce553a8ffa1b318712c454da515a80b81cae2ea7ae1	2024-08-02 06:23:43	90666502495566	000000000000000000000000000000000000000086bbac256479d38a376adf34
855054	AntPool	000000000000000000025f596f99d3137f6d3878717999dafadbbb100c323c8a	2024-08-02 06:57:01	90666502495566	000000000000000000000000000000000000000086bbfe9ba79cb3fae07d181a
855055	Unknown	0000000000000000000082a6f92275acf9b6f39cc31f9005706919679ed58d5e	2024-08-02 06:57:20	90666502495566	000000000000000000000000000000000000000086bc5111eabf946b898f5100
855056	Binance	00000000000000000002f8ed9f82fe1d5032b57036a9379fe9d85109cedd205a	2024-08-02 06:58:01	90666502495566	000000000000000000000000000000000000000086bca3882de274dc32a189e6
855057	Foundry USA Pool	000000000000000000009eed5d364577ad7f780bdc09a9e7b9d9a450c3e87fe7	2024-08-02 07:20:36	90666502495566	000000000000000000000000000000000000000086bcf5fe7105554cdbb3c2cc
855058	Poolin	0000000000000000000165cba1529bbc30a0fe27447afd24c8711a8104198593	2024-08-02 07:44:50	90666502495566	000000000000000000000000000000000000000086bd4874b42835bd84c5fbb2
855059	Foundry USA Pool	0000000000000000000017f065a0e5e9c4004b3acf874b950cc7b88432cc91bc	2024-08-02 08:05:25	90666502495566	000000000000000000000000000000000000000086bd9aeaf74b162e2dd83498
855060	ViaBTC	000000000000000000006dc481483a99f647aa6c0516113703da38bf462528e8	2024-08-02 08:06:24	90666502495566	000000000000000000000000000000000000000086bded613a6df69ed6ea6d7e
855061	AntPool	00000000000000000001828fa0374dad96e431d18b0c79759222ba307557e2ca	2024-08-02 08:09:46	90666502495566	000000000000000000000000000000000000000086be3fd77d90d70f7ffca664
855062	Unknown	00000000000000000002debca3964475747eb2f2d9f0dd3169ba7683e4949811	2024-08-02 08:15:44	90666502495566	000000000000000000000000000000000000000086be924dc0b3b780290edf4a
855063	AntPool	00000000000000000002cb8363f18ff63101ac4b468b19139e0a5c4040d1ab0e	2024-08-02 08:32:29	90666502495566	000000000000000000000000000000000000000086bee4c403d697f0d2211830
855064	Unknown	000000000000000000020fee9ff3b57fee998a55bde28f3b6ccafd556f5ee414	2024-08-02 08:33:50	90666502495566	000000000000000000000000000000000000000086bf373a46f978617b335116
855065	Foundry USA Pool	00000000000000000000e4b4489ee235ab212bb38ebe0c832459271fa9fe80c6	2024-08-02 08:43:20	90666502495566	000000000000000000000000000000000000000086bf89b08a1c58d2244589fc
855066	ViaBTC	0000000000000000000001a897ae02a7aba62d1924680e8708e9429ecc722a7b	2024-08-02 09:10:10	90666502495566	000000000000000000000000000000000000000086bfdc26cd3f3942cd57c2e2
855067	MaraPool	000000000000000000004beddf63ffddb92115f4b1b86401e59fe1733233a9d0	2024-08-02 09:12:08	90666502495566	000000000000000000000000000000000000000086c02e9d106219b37669fbc8
855068	Foundry USA Pool	00000000000000000001b7ec57f698131fc288f334a69ad383f42b1bd283472c	2024-08-02 09:21:36	90666502495566	000000000000000000000000000000000000000086c081135384fa241f7c34ae
855069	Unknown	0000000000000000000235a0812c9817653057f18befa84aa7e4e219eb95029b	2024-08-02 09:26:58	90666502495566	000000000000000000000000000000000000000086c0d38996a7da94c88e6d94
855070	Unknown	00000000000000000000808715b6e760a973b89b2bb81f900870c471d3c4af8f	2024-08-02 09:30:15	90666502495566	000000000000000000000000000000000000000086c125ffd9cabb0571a0a67a
855071	SpiderPool	000000000000000000031a8ebf4adfe24269948f31088311437101b6917d3518	2024-08-02 09:34:58	90666502495566	000000000000000000000000000000000000000086c178761ced9b761ab2df60
855072	Foundry USA Pool	000000000000000000028e7b1f84863de91758afddf1fc8b32b424c87183eb1d	2024-08-02 09:46:56	90666502495566	000000000000000000000000000000000000000086c1caec60107be6c3c51846
855073	Foundry USA Pool	00000000000000000000dd4bbad3002a1f7f1955796a3cb5e313ba4bb099727c	2024-08-02 09:48:43	90666502495566	000000000000000000000000000000000000000086c21d62a3335c576cd7512c
855074	Foundry USA Pool	00000000000000000000f17faa004c9e385cf5ddf5ad868ba12d33d60545cd3b	2024-08-02 09:59:12	90666502495566	000000000000000000000000000000000000000086c26fd8e6563cc815e98a12
855075	Unknown	00000000000000000001609d0985768ac8b93f8a8f5fe9484bd23845207eff76	2024-08-02 10:00:59	90666502495566	000000000000000000000000000000000000000086c2c24f29791d38befbc2f8
855076	Poolin	00000000000000000001f6f72df0954c567c8fd6406da007b7b6c49abd342079	2024-08-02 10:09:49	90666502495566	000000000000000000000000000000000000000086c314c56c9bfda9680dfbde
855077	ViaBTC	000000000000000000006e42875cf225f8f02809ba0099048dec23ca3129f65c	2024-08-02 10:15:15	90666502495566	000000000000000000000000000000000000000086c3673bafbede1a112034c4
855078	Foundry USA Pool	00000000000000000000a2b8c3198f621119e814a779cf551037c07e3b19178c	2024-08-02 10:27:08	90666502495566	000000000000000000000000000000000000000086c3b9b1f2e1be8aba326daa
855079	MaraPool	000000000000000000030f067ab9a4eb7cb5dc97d3fd23d5fdeccd17effb1f9a	2024-08-02 10:43:08	90666502495566	000000000000000000000000000000000000000086c40c2836049efb6344a690
855080	F2Pool	00000000000000000001d82eb5c47c659ee83cb721049be4cfc4f248d7bfd877	2024-08-02 11:22:35	90666502495566	000000000000000000000000000000000000000086c45e9e79277f6c0c56df76
855081	AntPool	00000000000000000001b3f47124a067f1c5636201ffb144a2ac6a1c667400cd	2024-08-02 11:49:41	90666502495566	000000000000000000000000000000000000000086c4b114bc4a5fdcb569185c
855082	Foundry USA Pool	0000000000000000000267f89ef03560bb59c50c2a3fa71e1af110d1b2203904	2024-08-02 11:50:07	90666502495566	000000000000000000000000000000000000000086c5038aff6d404d5e7b5142
855083	Foundry USA Pool	0000000000000000000240d715a51cc35f1f638f4bce00139b8bdc48d4cb4405	2024-08-02 11:59:39	90666502495566	000000000000000000000000000000000000000086c55601429020be078d8a28
855084	AntPool	00000000000000000001fe4f30356c6f044481afa90a9ad5be927a7b7b12b7de	2024-08-02 12:02:14	90666502495566	000000000000000000000000000000000000000086c5a87785b3012eb09fc30e
855085	AntPool	00000000000000000000957a1e2faddc461a2f96c3af3bfb1278a62b4b04541c	2024-08-02 12:18:46	90666502495566	000000000000000000000000000000000000000086c5faedc8d5e19f59b1fbf4
855086	AntPool	00000000000000000002d1cb8f93f0fcd22066ff9913ae869c49a9d3628cfafc	2024-08-02 12:21:02	90666502495566	000000000000000000000000000000000000000086c64d640bf8c21002c434da
855087	Unknown	0000000000000000000177a5f0d0e1a224d94e84c87f19adb8610b915105dfd8	2024-08-02 12:37:39	90666502495566	000000000000000000000000000000000000000086c69fda4f1ba280abd66dc0
855088	MaraPool	000000000000000000002162da25d2f2d6e21b799007f829eec921716294199c	2024-08-02 12:52:03	90666502495566	000000000000000000000000000000000000000086c6f250923e82f154e8a6a6
855089	Unknown	00000000000000000001b90e3093dca68b286bbd050d51b9405bc96c0833670b	2024-08-02 13:15:11	90666502495566	000000000000000000000000000000000000000086c744c6d5616361fdfadf8c
855090	SlushPool	00000000000000000001a463071c1c5f727b60f3ec24a25c98923e37def74632	2024-08-02 13:15:57	90666502495566	000000000000000000000000000000000000000086c7973d188443d2a70d1872
855091	AntPool	0000000000000000000192613150231e1026840a824e42519813396f1471de2c	2024-08-02 13:57:08	90666502495566	000000000000000000000000000000000000000086c7e9b35ba72443501f5158
855092	Foundry USA Pool	0000000000000000000236611349a7385f86e6842cceb470aef966edd3ec0522	2024-08-02 14:06:25	90666502495566	000000000000000000000000000000000000000086c83c299eca04b3f9318a3e
855093	Foundry USA Pool	000000000000000000006c9e8e31f1fa9171a03a2152f5ecad0aca8db0f74d88	2024-08-02 14:15:01	90666502495566	000000000000000000000000000000000000000086c88e9fe1ece524a243c324
855094	Foundry USA Pool	00000000000000000002ad41b49289e1f756c9d906ccc5bc060884889bc2bc6b	2024-08-02 14:16:36	90666502495566	000000000000000000000000000000000000000086c8e116250fc5954b55fc0a
855095	ViaBTC	0000000000000000000106a75351cc2dfc391f7180efc0aeb784f992741e7143	2024-08-02 14:17:36	90666502495566	000000000000000000000000000000000000000086c9338c6832a605f46834f0
855096	MaraPool	00000000000000000002801d7643c83c89b0b1cdcccb8963946c5e5694e0a3ef	2024-08-02 14:39:26	90666502495566	000000000000000000000000000000000000000086c98602ab5586769d7a6dd6
855097	Foundry USA Pool	000000000000000000005efa0b2dd9ec4c8918b2ab40c205d834a6407e378409	2024-08-02 14:52:18	90666502495566	000000000000000000000000000000000000000086c9d878ee7866e7468ca6bc
855098	ViaBTC	000000000000000000028c7d21f5c300426698121570fa05c406a1d26cf6a1d3	2024-08-02 15:02:04	90666502495566	000000000000000000000000000000000000000086ca2aef319b4757ef9edfa2
855099	F2Pool	0000000000000000000062c7ba4369c045dd5fb679c3c57f4313ad4ee750388f	2024-08-02 15:08:37	90666502495566	000000000000000000000000000000000000000086ca7d6574be27c898b11888
855100	Unknown	0000000000000000000204ab35db3c4ce07cfad470dbe4aba85d6ae25f0d7d55	2024-08-02 15:18:54	90666502495566	000000000000000000000000000000000000000086cacfdbb7e1083941c3516e
855101	Foundry USA Pool	00000000000000000002ee66427e2211d7c64f51a50e30fd5a06768911c8a7f0	2024-08-02 15:19:59	90666502495566	000000000000000000000000000000000000000086cb2251fb03e8a9ead58a54
855102	Foundry USA Pool	00000000000000000000e0712fd821f29022bffc5611602dfd23615714195d65	2024-08-02 15:24:46	90666502495566	000000000000000000000000000000000000000086cb74c83e26c91a93e7c33a
855103	Foundry USA Pool	00000000000000000001f1a9ae7bbf893db4f825ae69a06ad07ae4c9cdc8efe7	2024-08-02 15:30:51	90666502495566	000000000000000000000000000000000000000086cbc73e8149a98b3cf9fc20
855104	F2Pool	0000000000000000000073e1ac99cb3722bc2f57349c109188560e45b582eb84	2024-08-02 15:33:46	90666502495566	000000000000000000000000000000000000000086cc19b4c46c89fbe60c3506
855105	F2Pool	000000000000000000010597f87c71601eb692c6acc5b2d4e3106ca545a411d2	2024-08-02 15:41:07	90666502495566	000000000000000000000000000000000000000086cc6c2b078f6a6c8f1e6dec
855106	Unknown	000000000000000000021b74304eb3b7d90a6202a17c954186c6cafeb1139408	2024-08-02 16:03:42	90666502495566	000000000000000000000000000000000000000086ccbea14ab24add3830a6d2
855107	Unknown	00000000000000000002bddd184f04c950df1e5a207a33679d3f534159ba6393	2024-08-02 16:24:20	90666502495566	000000000000000000000000000000000000000086cd11178dd52b4de142dfb8
855108	Foundry USA Pool	000000000000000000004e609e9d2ff1f4cdd912f90f06ef0a253b1c6267661d	2024-08-02 16:39:49	90666502495566	000000000000000000000000000000000000000086cd638dd0f80bbe8a55189e
855109	SlushPool	0000000000000000000083cb2e56a3318e3860c3bccf115f654ce2c23a2c25b7	2024-08-02 16:44:34	90666502495566	000000000000000000000000000000000000000086cdb604141aec2f33675184
855110	Foundry USA Pool	00000000000000000001d72971e5b3e398e293ffa501c78eab50c25ce4c69068	2024-08-02 16:56:36	90666502495566	000000000000000000000000000000000000000086ce087a573dcc9fdc798a6a
855111	F2Pool	000000000000000000025e65cc6c77f5bbe9e1064c44dc583b5a0c022770c3f0	2024-08-02 17:02:48	90666502495566	000000000000000000000000000000000000000086ce5af09a60ad10858bc350
855112	Unknown	00000000000000000002c3265d02528111a7b341458d9273aed0e1bf5b54ece3	2024-08-02 17:03:03	90666502495566	000000000000000000000000000000000000000086cead66dd838d812e9dfc36
855113	F2Pool	00000000000000000001167bdf3a9088f6aa2c7cd4f533a8cdf065c74c5485e5	2024-08-02 17:05:08	90666502495566	000000000000000000000000000000000000000086ceffdd20a66df1d7b0351c
855114	Foundry USA Pool	0000000000000000000219ff5d3c989c1c15df5f9b0a217b862076d1d4c8c9ae	2024-08-02 17:32:32	90666502495566	000000000000000000000000000000000000000086cf525363c94e6280c26e02
855115	ViaBTC	000000000000000000014379d01127e5e1de8997395e98682e3873a89fa9e8b3	2024-08-02 17:38:47	90666502495566	000000000000000000000000000000000000000086cfa4c9a6ec2ed329d4a6e8
855116	Foundry USA Pool	000000000000000000022d8941c4987a1e10f33bb01eb1d6d1405a322ec47154	2024-08-02 17:45:48	90666502495566	000000000000000000000000000000000000000086cff73fea0f0f43d2e6dfce
855117	Foundry USA Pool	00000000000000000001177a3c199911001003dd111768274b561879558a9646	2024-08-02 18:09:06	90666502495566	000000000000000000000000000000000000000086d049b62d31efb47bf918b4
855118	Foundry USA Pool	000000000000000000029418e1db75025fe12ae4b787d6b0ee41b9ea1b8f4a48	2024-08-02 18:09:54	90666502495566	000000000000000000000000000000000000000086d09c2c7054d025250b519a
855119	Foundry USA Pool	0000000000000000000092cdd1d588320ef187a83cb33b76ef59f33a893e9ec4	2024-08-02 18:29:48	90666502495566	000000000000000000000000000000000000000086d0eea2b377b095ce1d8a80
855120	Binance	000000000000000000010d56a54d4902030186f630eb60b54cc252fcee1426f4	2024-08-02 18:31:19	90666502495566	000000000000000000000000000000000000000086d14118f69a9106772fc366
855121	F2Pool	000000000000000000017e1ab1a62ce1f24d21af08de507b0dd61492156da9a1	2024-08-02 18:48:41	90666502495566	000000000000000000000000000000000000000086d1938f39bd71772041fc4c
855122	ViaBTC	00000000000000000001f3346d3e0eeeb0b73045e6cebdad8c72dee2f6b7305e	2024-08-02 19:00:27	90666502495566	000000000000000000000000000000000000000086d1e6057ce051e7c9543532
855123	AntPool	00000000000000000002c2f4b49ce45e46b7781fb278bf1b43c8513f6e633bb7	2024-08-02 19:02:04	90666502495566	000000000000000000000000000000000000000086d2387bc003325872666e18
855124	MaraPool	0000000000000000000151c5aeff616ef83b8683131f3216bd9b2d810002ebe3	2024-08-02 19:05:17	90666502495566	000000000000000000000000000000000000000086d28af2032612c91b78a6fe
855125	AntPool	00000000000000000001cc09c9fc3c7acd4f6c2a892341f5af7b8ac297192d8e	2024-08-02 19:27:08	90666502495566	000000000000000000000000000000000000000086d2dd684648f339c48adfe4
855126	Unknown	00000000000000000002423b782520024981b8dcf23d58afa760d9ca5dcc01cd	2024-08-02 19:34:54	90666502495566	000000000000000000000000000000000000000086d32fde896bd3aa6d9d18ca
855127	F2Pool	00000000000000000000d9f8d860b1df736b5b054473a3dd09d2ef169ae88566	2024-08-02 19:48:47	90666502495566	000000000000000000000000000000000000000086d38254cc8eb41b16af51b0
855128	AntPool	00000000000000000002d0e166ac74548c67f0b48acc4479e2a0b3de49fe3c81	2024-08-02 19:50:01	90666502495566	000000000000000000000000000000000000000086d3d4cb0fb1948bbfc18a96
855129	AntPool	000000000000000000019ba7b002aec7416238b36c32a9288178c1a9108e93ec	2024-08-02 20:24:02	90666502495566	000000000000000000000000000000000000000086d4274152d474fc68d3c37c
855130	AntPool	000000000000000000000dc04bc26a9ea27766c4cf8e9012eda5518a363b0190	2024-08-02 21:09:46	90666502495566	000000000000000000000000000000000000000086d479b795f7556d11e5fc62
855131	Foundry USA Pool	00000000000000000000ec3b3c6edc637b28b8e33a7620fac1cddc7af247f1fe	2024-08-02 21:35:24	90666502495566	000000000000000000000000000000000000000086d4cc2dd91a35ddbaf83548
855132	ViaBTC	00000000000000000001d9408882ddd87cd61caf740035db55e18c5796c9af00	2024-08-02 22:00:17	90666502495566	000000000000000000000000000000000000000086d51ea41c3d164e640a6e2e
855133	AntPool	000000000000000000027031bb2b5f4e3c691c331b789db5869820019c18251a	2024-08-02 22:12:07	90666502495566	000000000000000000000000000000000000000086d5711a5f5ff6bf0d1ca714
855134	Foundry USA Pool	000000000000000000010a72420790ad66e99c5b45f0c3421e42a99101e09283	2024-08-02 22:28:03	90666502495566	000000000000000000000000000000000000000086d5c390a282d72fb62edffa
855135	ViaBTC	000000000000000000011efb44775cf097f7ed5e5058c32614631d9855379cd6	2024-08-02 22:44:49	90666502495566	000000000000000000000000000000000000000086d61606e5a5b7a05f4118e0
855136	Foundry USA Pool	0000000000000000000066e8557e951da183ab0a4b2d12a5ee4d895f91ee0983	2024-08-02 22:47:08	90666502495566	000000000000000000000000000000000000000086d6687d28c89811085351c6
855137	Unknown	000000000000000000008f421d3c384a19dd03ae0861d260e9dafd6e5a29d6ec	2024-08-02 23:45:22	90666502495566	000000000000000000000000000000000000000086d6baf36beb7881b1658aac
855138	SpiderPool	000000000000000000026b9e3679dd0a9aa889e1a30c5385bbfe60a4a07766a8	2024-08-03 00:33:38	90666502495566	000000000000000000000000000000000000000086d70d69af0e58f25a77c392
855139	AntPool	00000000000000000000ffed67aa054fd326e553b2bb457d2eeb891b1e6cfd11	2024-08-03 00:38:01	90666502495566	000000000000000000000000000000000000000086d75fdff23139630389fc78
855140	AntPool	00000000000000000001445f125e038f1ab70a8952df6bbe2546d37764979994	2024-08-03 00:42:27	90666502495566	000000000000000000000000000000000000000086d7b256355419d3ac9c355e
855141	Foundry USA Pool	0000000000000000000123ad3f6943049199ea5c2ad1403de684f0fa4e027c26	2024-08-03 00:53:53	90666502495566	000000000000000000000000000000000000000086d804cc7876fa4455ae6e44
855142	Binance	000000000000000000021b267eb10e8a602be16e48e930de970c490d3ddfce97	2024-08-03 00:57:52	90666502495566	000000000000000000000000000000000000000086d85742bb99dab4fec0a72a
855143	AntPool	00000000000000000001aa4240f992147aed1f3743c3f36d13363e19ee21100a	2024-08-03 00:58:08	90666502495566	000000000000000000000000000000000000000086d8a9b8febcbb25a7d2e010
855144	SpiderPool	00000000000000000000fb7ac3d88b731ea012248cdf06be9cf8c65b7f7bd2c5	2024-08-03 01:11:43	90666502495566	000000000000000000000000000000000000000086d8fc2f41df9b9650e518f6
855145	ViaBTC	0000000000000000000156d188d6cc408dfd843498524a87f1ff1be1db771931	2024-08-03 01:21:22	90666502495566	000000000000000000000000000000000000000086d94ea585027c06f9f751dc
855146	MaraPool	00000000000000000002da55e63d00ad5af5fb57aa44d20404a398775e23f0fc	2024-08-03 01:21:38	90666502495566	000000000000000000000000000000000000000086d9a11bc8255c77a3098ac2
855147	Foundry USA Pool	00000000000000000000f1fbda4f3dfda32fe6c99e1249faff1e0f71ba8f7b0f	2024-08-03 01:46:20	90666502495566	000000000000000000000000000000000000000086d9f3920b483ce84c1bc3a8
855148	MaraPool	00000000000000000000b87e4470074289ff51ffbba77692490bdfcfe543aed7	2024-08-03 01:50:03	90666502495566	000000000000000000000000000000000000000086da46084e6b1d58f52dfc8e
855149	Foundry USA Pool	00000000000000000002aa5400322b02bbc59170505e81924f418b2d30787a36	2024-08-03 02:06:28	90666502495566	000000000000000000000000000000000000000086da987e918dfdc99e403574
855150	Foundry USA Pool	00000000000000000000e940eab79edeb6ed49c9dd855e462ae4f08c052743e3	2024-08-03 02:38:21	90666502495566	000000000000000000000000000000000000000086daeaf4d4b0de3a47526e5a
855151	Unknown	00000000000000000000ff4dbf2399972d2fcef8dbfa46b3dc8f7fe65ba44a1f	2024-08-03 02:42:35	90666502495566	000000000000000000000000000000000000000086db3d6b17d3beaaf064a740
855152	AntPool	000000000000000000021ded2276513ea03cfd0b55042105ebf54838ef57b5a8	2024-08-03 02:48:47	90666502495566	000000000000000000000000000000000000000086db8fe15af69f1b9976e026
855153	Foundry USA Pool	0000000000000000000023f522ff2809542f193c5e7801844615100f60abc06b	2024-08-03 02:48:51	90666502495566	000000000000000000000000000000000000000086dbe2579e197f8c4289190c
855154	SlushPool	00000000000000000002fda27adc09cc6906d38f0d028ace3f8b237caa469662	2024-08-03 02:53:09	90666502495566	000000000000000000000000000000000000000086dc34cde13c5ffceb9b51f2
855155	AntPool	00000000000000000000b4474fa66d70e051ad2dcf777059b6205815663c1c6c	2024-08-03 03:02:05	90666502495566	000000000000000000000000000000000000000086dc8744245f406d94ad8ad8
855156	Binance	00000000000000000001a13884f5227fbc48e95cbcf4f65b97905b50cc1f43ec	2024-08-03 03:02:17	90666502495566	000000000000000000000000000000000000000086dcd9ba678220de3dbfc3be
855157	SBICrypto	0000000000000000000298061fe593c50fd14d9ddd8616c7aa1f61a576cbc355	2024-08-03 03:02:41	90666502495566	000000000000000000000000000000000000000086dd2c30aaa5014ee6d1fca4
