id	miner	hash	time	difficulty	chainwork
550455	Unknown	00000000000000000169190088043ff8106711c31f5f7a872193d50781a0485b	2018-10-02 17:32:01	560877509525.89	000000000000000000000000000000000000000000c6bc319e95e35295586587
550456	CoinGeek	00000000000000000184b74d900de59f2d3e1e90b485bb4b3f013a1d7fed7c9f	2018-10-02 17:35:10	566192547254.16	000000000000000000000000000000000000000000c6bcb572ce5d413734ecc6
550457	Unknown	000000000000000000512beac3d11e10bb24fa5768a4c37169a036811d8dea83	2018-10-02 17:36:21	565175573174.43	000000000000000000000000000000000000000000c6bd390a68cf92165c638f
550458	Bitcoin.com	00000000000000000153c2bfbd357d5ce407ef75940fe95351adc770054fbcda	2018-10-02 17:42:31	564856580329.4	000000000000000000000000000000000000000000c6bdbc8effbd126a19cfa8
550459	Unknown	000000000000000001867945335785f6b824b099bc8beaa7fd37b0efd787682c	2018-10-02 17:42:54	575977350873.28	000000000000000000000000000000000000000000c6be42aa72bf5eb48352bc
550460	AntPool	000000000000000000a7e2573547113b60707613f481f84fb3e9a966b650857f	2018-10-02 18:05:22	587894739418.44	000000000000000000000000000000000000000000c6becb8c3d7303d9445b46
550461	CoinGeek	000000000000000001b541062e465ef7b80e07efda03343d9edabe416e9dc847	2018-10-02 18:10:41	595675599146.04	000000000000000000000000000000000000000000c6bf563dd075c0e6d9731d
550462	Northern Bitcoin	00000000000000000183c6640308d9e16b4e5db9d7b0f5e16082ee6bde428eb9	2018-10-02 19:01:40	608307820135.24	000000000000000000000000000000000000000000c6bfe3e056ceae7e2bb0ea
550463	Bitcoin.com	0000000000000000017c89ce50a57a9521e7395c844aa604e6bee715edddaf12	2018-10-02 19:07:45	617360748873.77	000000000000000000000000000000000000000000c6c0739e77fe197378284f
550464	AntPool	000000000000000001790b4c8d3140a559544f127e1ecf70bd8545ea2617e670	2018-10-02 19:37:54	595360609157.24	000000000000000000000000000000000000000000c6c0fe3d44906b41f73a98
550465	CoinGeek	000000000000000000d82dea6fc1f6cd24579f109d53b543f298bbd74d931755	2018-10-02 20:34:10	594133365157.49	000000000000000000000000000000000000000000c6c18892ea97b6c6389d13
550466	CoinGeek	0000000000000000008062f0a785a1fdc655d32a1329442ba1d8e6c5a9ce0931	2018-10-02 20:38:06	583921479779.74	000000000000000000000000000000000000000000c6c21087e13d1129fa3403
550467	Bitcoin.com	00000000000000000099edd85614bae27943ef610b76734ab253389d7a642d89	2018-10-02 20:46:35	563879694540.92	000000000000000000000000000000000000000000c6c293d23dd83aafe3e3d9
550468	CoinGeek	000000000000000001b9584676ae3f66920af7990d68070a547d7f50da89be41	2018-10-02 20:52:06	562541431687.63	000000000000000000000000000000000000000000c6c316ccd5de5a572f6d23
550469	ViaBTC	0000000000000000011015f359b99903a09593a64d91e012dff0dce51be4368e	2018-10-02 21:00:14	566976642559.94	000000000000000000000000000000000000000000c6c39acfcadf4f48ac05e9
550470	CoinGeek	00000000000000000105bc609e4ae6444d0ded75ff1e40b08d1b13a2e337fe5e	2018-10-02 21:09:06	566735837020.52	000000000000000000000000000000000000000000c6c41ec4656b465a217fe7
550471	BMG Pool	000000000000000000dd4059e356556329871383fc4b13d2ead9072005a93923	2018-10-02 21:17:06	564334564442.69	000000000000000000000000000000000000000000c6c4a229dee51a840ef11a
550472	CoinGeek	000000000000000000cbd8761c97fe0cfa4b2a1f549714a8924a3d87a68ec04b	2018-10-02 21:31:10	569445498793.25	000000000000000000000000000000000000000000c6c526bffc3ae1199d5508
550473	BTC.com	000000000000000000e6938ffd1e3d8a0020452f750e0eeeb279af25da1950df	2018-10-02 21:36:21	575554091827.15	000000000000000000000000000000000000000000c6c5acc234b84cbdabf6fe
550474	CoinGeek	000000000000000001c9b8b1326d6bb80730c7ec3826e92b446379ac777dc512	2018-10-02 21:42:10	571260342220.3	000000000000000000000000000000000000000000c6c631c47eca631d5e8ca8
550475	Unknown	000000000000000001000a3092385081819d032f6cc72d9d75d7146d51374d6c	2018-10-02 21:46:21	573538381233.73	000000000000000000000000000000000000000000c6c6b74e9182279104a3e5
550476	ViaBTC	00000000000000000010b323340996901216ccabc31489ed3dc030de6709ca76	2018-10-02 21:48:21	576881155790.31	000000000000000000000000000000000000000000c6c73d9fe3b24810517669
550477	CoinGeek	0000000000000000014b130c9625166c264756501c3f447e4381fcb69b325bad	2018-10-02 21:53:06	575641453044.51	000000000000000000000000000000000000000000c6c7c3a7513baa1d709092
550478	Unknown	000000000000000000d8f1ffb32b52ae89646325607ec3ae32e379343f131db5	2018-10-02 21:57:26	576530364339.95	000000000000000000000000000000000000000000c6c849e3baafc785245a35
550479	Unknown	00000000000000000169b1c9982fe0ba2d8a4685df228ed748c47dc9f83dbeea	2018-10-02 22:32:08	574865327905.38	000000000000000000000000000000000000000000c6c8cfbce550138756eefc
550480	Bitcoin.com	0000000000000000019600030913278a24a599d235297c4ed26f5de6fda272d6	2018-10-02 22:58:01	580337898780.64	000000000000000000000000000000000000000000c6c956dc42048cdebccafd
550481	AntPool	00000000000000000058d4ad2e17955b89e4072271f3340a4010c619ef7fe74e	2018-10-02 23:12:11	569027288154.56	000000000000000000000000000000000000000000c6c9db5971de1747c8f4ff
550482	Northern Bitcoin	0000000000000000004977b63060458ff6d3b0931005ce0cae110da010848778	2018-10-02 23:20:44	560659304909.7	000000000000000000000000000000000000000000c6ca5de3da7a4d9867a39e
550483	BTC.TOP	000000000000000001868df125216bb6747e5ab866290cebd4455c25e1697910	2018-10-02 23:33:52	555991470110.34	000000000000000000000000000000000000000000c6cadf58087e99f3eec827
550484	BTC.TOP	0000000000000000005627fc1a603e3b1e956d3a0309b2e304f4e94cfbab4227	2018-10-02 23:34:20	563390315144.1	000000000000000000000000000000000000000000c6cb628539a653355f75aa
550485	Unknown	000000000000000000dee2635f645cdb8ffa16c9222a05e3819afb681bd86be6	2018-10-02 23:34:36	564821158906.2	000000000000000000000000000000000000000000c6cbe607b414c7d83c2358
550486	BMG Pool	000000000000000001b92e09df244c030f0011d481e37fc784b75f94eab508c0	2018-10-02 23:43:06	570261200616.51	000000000000000000000000000000000000000000c6cc6ace703a6c800b7f6a
550487	BMG Pool	00000000000000000041155e73312e9dee2177262bfa94e0329ccb2f5139d971	2018-10-03 00:05:06	573821558187.67	000000000000000000000000000000000000000000c6ccf06963f30be3eed162
550488	ViaBTC	0000000000000000002d61615286b30228eb27cf73b43baaf1d5474707d67dff	2018-10-03 00:28:42	570667668720.25	000000000000000000000000000000000000000000c6cd75485a66f2988cdea9
550489	Unknown	000000000000000000e5542740a98b5d56b6d6fb594771ef03b9da704784cdbb	2018-10-03 00:31:06	562721550381.1	000000000000000000000000000000000000000000c6cdf84daedc7428442153
550490	CoinGeek	00000000000000000171c5af3283ba8aa0ed89ae503785b2e39884926553bf1d	2018-10-03 00:33:22	558041065381.34	000000000000000000000000000000000000000000c6ce7a3c07b27255539211
550491	ViaBTC	0000000000000000011759c1ebfdb38b45233e29eecb8129af8c1c6d313bb3ea	2018-10-03 00:40:35	557281473521.27	000000000000000000000000000000000000000000c6cefbfd19e775cf5beaf4
550492	Bitcoin.com	000000000000000001692070c41f43270252670bfbd0f3f64b2da42e3c7c0e1b	2018-10-03 00:49:37	557337509001.68	000000000000000000000000000000000000000000c6cf7dc1832868be4df5ca
550493	BTC.TOP	000000000000000000569976b26fdaf45f689046748c34e0fe191ed1d76183fe	2018-10-03 00:52:59	555695613649.37	000000000000000000000000000000000000000000c6cfff240eb1c5a663edfd
550494	Unknown	000000000000000000c11f8b9818c6fe542210c3ad98b094efa47f3e41b7a59e	2018-10-03 01:12:14	564719347055.97	000000000000000000000000000000000000000000c6d082a077939e7faa9b2d
550495	BTC.TOP	000000000000000000c16da5111268d400ee88fa6b7efcfae20c6413debcc796	2018-10-03 01:14:47	567101585272.43	000000000000000000000000000000000000000000c6d106aadf157e6f7bd4bd
550496	BTC.TOP	000000000000000001b8d31d1e675db1cf23ff6f306c4b2fd7a0c5966c9d3ab5	2018-10-03 01:24:21	560698569209.88	000000000000000000000000000000000000000000c6d189379ed4380f9c77ec
550497	BTC.TOP	0000000000000000005a1a90fcc873e74980c9b1fdda5c014e73e92302e00215	2018-10-03 01:48:32	562642459680.02	000000000000000000000000000000000000000000c6d20c383c70f5b0309d1e
550498	BTC.TOP	00000000000000000069b0d9eb7991b4c74da63f3414f18354bd19a6c64ea438	2018-10-03 01:53:57	559201702103.9	000000000000000000000000000000000000000000c6d28e6bc375549b00eaad
550499	BTC.TOP	0000000000000000014374018b35224e6422aa73ea7ab5e9849ca0c2559c0aa9	2018-10-03 01:57:57	555502833358.78	000000000000000000000000000000000000000000c6d30fc2d15b31474deae8
550500	Unknown	000000000000000000b1be540f6b79deb081cdd1c756fca961f2150e02be19bf	2018-10-03 02:17:58	554874015495.8	000000000000000000000000000000000000000000c6d390f4641bcbd4dbb9d0
550501	BTC.TOP	0000000000000000008b3782b80fb1502e10b999d0273accb5c37e3d8e66abc3	2018-10-03 02:19:19	554306310493.56	000000000000000000000000000000000000000000c6d41204203ce585f3970e
550502	BTC.TOP	000000000000000001f0fc5f26e3eb62f1f72eab2a89ed634bb78aa867a760d5	2018-10-03 02:29:07	548016477239.4	000000000000000000000000000000000000000000c6d4919cf3a9f05a31f89d
550503	ViaBTC	000000000000000001d83d1aaf71539b5c537bf8ccb8e6efafe25fc3370d8fb3	2018-10-03 02:36:18	553718489889.5	000000000000000000000000000000000000000000c6d51289a639c469861d17
550504	BTC.com	000000000000000000f2864a435c095540499edfd928d84a5ba902c14fd8358f	2018-10-03 02:36:57	554925294197.88	000000000000000000000000000000000000000000c6d593be4770db812f2150
550505	BTC.TOP	00000000000000000183343a11851493da8f0fc200ac4888cae9ff28585c8de3	2018-10-03 02:39:36	552792439787.5	000000000000000000000000000000000000000000c6d61473c76246f1b0c824
550506	Bitcoin.com	00000000000000000009dc8284f3d46159ea3022cf51d4921cfc43c5e94e7752	2018-10-03 02:43:32	554344689974.23	000000000000000000000000000000000000000000c6d69585cd2582ef8e3fd3
550507	ViaBTC	0000000000000000009ce3a55c8c108c3555433490a280fb00d52250a8bd06e4	2018-10-03 02:44:04	555798484525.44	000000000000000000000000000000000000000000c6d716ee7a645d9e0b921b
550508	BTC.com	000000000000000000a86d40f6479bcba598c5a028244dc1e2682ac2a148de43	2018-10-03 02:47:34	560545905593.29	000000000000000000000000000000000000000000c6d7997220a3bd26aeebb0
550509	CoinGeek	000000000000000000e3467c5210d2aa67c22da2d96ff99221e41977b4abac83	2018-10-03 03:02:10	563712063573.64	000000000000000000000000000000000000000000c6d81cb27f5c71827b14ef
550510	BMG Pool	0000000000000000012b298c8d3b1cc329b2784a34fdb13777fb6f7adb527737	2018-10-03 03:02:50	569895874075.04	000000000000000000000000000000000000000000c6d8a16374fb822c4c0d46
550511	AntPool	00000000000000000121a201a01eb5367e8a827c5303f002d35fdc715dcd6c1f	2018-10-03 03:15:33	567387375499.42	000000000000000000000000000000000000000000c6d9257ee55e7dfb713792
550512	CoinGeek	0000000000000000006aec0cf41f7ac0365e80c6ecbb8f7e46594f7a78244fc5	2018-10-03 03:32:10	572440294625.66	000000000000000000000000000000000000000000c6d9aac7845bfea3168f8c
550513	BTC.com	000000000000000000697a50066da7c9d52dbb0f67790e698c609ed1bd2ec83b	2018-10-03 04:00:08	567982205561.07	000000000000000000000000000000000000000000c6da2f0669455c9f895f26
550514	Bitcoin.com	0000000000000000017f28a8c34b31795fe67b2160fa3f8ee6e4d01257f9697e	2018-10-03 04:03:57	566339399886.04	000000000000000000000000000000000000000000c6dab2e3629323f6963fba
550515	BTC.com	000000000000000001847478051610ab9a63a4c1c47d48057ac427b4c0a74aa7	2018-10-03 04:09:57	563742935473.1	000000000000000000000000000000000000000000c6db3625985f0adb040561
550516	BMG Pool	000000000000000000da45db512e3396d95474b0151ccc1d7a1cd976b2517e64	2018-10-03 04:27:06	562453610746.15	000000000000000000000000000000000000000000c6dbb91af45560f806cbee
550517	CoinGeek	000000000000000000ad96c1d3e6811e330595972fa5333553d144ed39ce3568	2018-10-03 04:33:10	571382649345.41	000000000000000000000000000000000000000000c6dc3e2488b0f6bc44885c
550518	Bitcoin.com	0000000000000000013a2599f51e204b81a5d0c458f21f29daaf6fb2e8d4ef52	2018-10-03 05:04:08	573725612101.69	000000000000000000000000000000000000000000c6dcc3b9c45e781b71da3f
550519	BMG Pool	0000000000000000019f80df00460ecdc8226e98ba935a65d12da3e07e40d7ae	2018-10-03 05:04:39	574384173186.93	000000000000000000000000000000000000000000c6dd4976410b77b61903c3
550520	Bitcoin.com	0000000000000000010caea1d18843620ca513a68e66b1139d348ba9f6c8f6f2	2018-10-03 05:17:38	562238565280.12	000000000000000000000000000000000000000000c6ddcc5ecb9fa268f23716
550521	CoinGeek	00000000000000000154cbbe00102518173841502e1bd8545820f32319b77303	2018-10-03 06:10:10	569171119252.92	000000000000000000000000000000000000000000c6de50e48e31f9e648b536
550522	Bitcoin.com	000000000000000001df5b5a6dc89216718c2c8f6de4bc486029cf0d3b136202	2018-10-03 06:10:26	564069502491.7	000000000000000000000000000000000000000000c6ded43a3b15c27e23c51d
550523	CoinGeek	00000000000000000133adc3f74a72fc545ccad4c0aa1fd2d8fd8e3133188b61	2018-10-03 06:23:10	549726454879.96	000000000000000000000000000000000000000000c6df5438fb18e27653d8a4
550524	Unknown	0000000000000000007165c1ba581d169e01e47e59a4318e6d9ee33d36a6e221	2018-10-03 06:25:40	554412933286.4	000000000000000000000000000000000000000000c6dfd54f122f9ff38b192b
550525	BTC.com	0000000000000000001dce8250229b8183cfe673d0a7721f97c97b8f93d58560	2018-10-03 06:37:37	550604384007.55	000000000000000000000000000000000000000000c6e055822689bbdaa92f27
550526	BTC.TOP	00000000000000000142064919189d1222fe87c6d598e94080743eb7ad3fe7e9	2018-10-03 06:38:51	550268003530.41	000000000000000000000000000000000000000000c6e0d5a12e0d8dc7808b4f
550527	BTC.TOP	000000000000000000cf9709d56e1b1ddfde47502240e8d93a836ada702a3462	2018-10-03 06:56:08	547666599728.66	000000000000000000000000000000000000000000c6e1552526b0b71454d0d7
550528	Unknown	000000000000000001b00f7639cd3aee8904eb8463aeb3134f7249a387a73c9e	2018-10-03 07:01:35	551603329426.4	000000000000000000000000000000000000000000c6e1d593c5f8e8c31fdebc
550529	Northern Bitcoin	00000000000000000021f4e10320233142eb68a723b1a8e9c45e37c64f8dfe3a	2018-10-03 07:01:49	554929567850.87	000000000000000000000000000000000000000000c6e256c8a866360feb7570
550530	Unknown	00000000000000000094eb9aac26120db3dbbf9c3c047c12bffdd88f15da17b1	2018-10-03 07:03:28	552962125134.68	000000000000000000000000000000000000000000c6e2d788459321eaf06bd2
550531	Unknown	0000000000000000002fef253befc2b4163d982eb7ec7ce81d68b88b7c3fa4fe	2018-10-03 07:04:34	561852773737.6	000000000000000000000000000000000000000000c6e35a59d15a174c5dcb13
550532	Unknown	0000000000000000004f7d6799c1b1f838f7eed401b96ecb4b2f17db595131ec	2018-10-03 07:04:45	562036835454.66	000000000000000000000000000000000000000000c6e3dd3655bb1a5660d61b
550533	Unknown	00000000000000000138cf8e4b2552e4fe4b80a64ae2177a7e1cc7122c4cbd44	2018-10-03 07:05:06	563972375485.65	000000000000000000000000000000000000000000c6e46086388ebad19c8eba
550534	BTC.com	000000000000000000fbecf4a4afa7529b13a9bada7e19729a14a5bb2c56f933	2018-10-03 07:10:13	565583699834.38	000000000000000000000000000000000000000000c6e4e436269e234343343e
550535	CoinGeek	0000000000000000016870c861372a583cd0a1ce8d22309e72375f20d8471159	2018-10-03 07:15:20	565654738560.75	000000000000000000000000000000000000000000c6e567ea50a8ce0edae96b
550536	CoinGeek	00000000000000000086d0f4df8d369e3d28b10456bb8cf75eac386df70f82d4	2018-10-03 07:18:10	564741476944.48	000000000000000000000000000000000000000000c6e5eb680b38d919ea1483
550537	BTC.com	0000000000000000000fad44a706869b610e70c536aa8734d37a1e55e90335db	2018-10-03 07:46:27	564697218901.74	000000000000000000000000000000000000000000c6e66ee3227346127278e3
550538	CoinGeek	0000000000000000016bce7b1fa32c36d72f7bb230be9c615a73c40eb208cb47	2018-10-03 08:16:10	563910584804.35	000000000000000000000000000000000000000000c6e6f22f56695e62c6f82d
550539	CoinGeek	000000000000000000ad91d2dd0d2c6e1941c7721c1df8ea1a67dbf9e1d311df	2018-10-03 08:24:10	554686074641.47	000000000000000000000000000000000000000000c6e77355b55eced0892440
550540	CoinGeek	00000000000000000052ec12ef4bd707dcfa6225d7e380057d8f76ba28370ece	2018-10-03 08:33:10	546172171047.53	000000000000000000000000000000000000000000c6e7f2809a7cdb7558f400
550541	Bitcoin.com	00000000000000000162fda0ac6e5a065dc796f600449f8e97cfebda7b5af22c	2018-10-03 08:51:56	546993096030.58	000000000000000000000000000000000000000000c6e871dc6e1e0daaa04610
550542	Unknown	000000000000000001ac613b248b56589eb398cb460d0002190c696ffc4f898e	2018-10-03 09:11:04	545791569028.65	000000000000000000000000000000000000000000c6e8f0f0a39ec7d13aa5a0
550543	Unknown	000000000000000001ac1f43479cc0df3346cb35a117e8a36363014c739011f9	2018-10-03 09:13:54	539785412696.74	000000000000000000000000000000000000000000c6e96e9ed90d55fc890abd
550544	BTC.TOP	000000000000000001a33a44d1ace2549a0db5c08953a5587c611864d04f347c	2018-10-03 09:17:18	537759112544.59	000000000000000000000000000000000000000000c6e9ebd4472024a715b5ef
550545	BTC.TOP	0000000000000000019384b6a234c3fca81169adac63ebeed30ef69932c17e56	2018-10-03 09:20:45	537574563759.33	000000000000000000000000000000000000000000c6ea68feb52a4204da272e
550546	Unknown	00000000000000000135f8fbfbe0991d8b97ae56f1962cde3feec6d682b1c302	2018-10-03 09:22:56	537771152736.38	000000000000000000000000000000000000000000c6eae634daf5c831672944
550547	BTC.TOP	0000000000000000000ba183e1ce20f97ae8403c4c8fd960d7a81359951a9b18	2018-10-03 09:28:59	537265928452.77	000000000000000000000000000000000000000000c6eb634ce386d587961b12
550548	CoinGeek	000000000000000000b46da512b2ef0371f6801da6fcb90fad1621678d323f7b	2018-10-03 09:44:06	536493891194.25	000000000000000000000000000000000000000000c6ebe036e78f53d0ec4ee8
550549	BMG Pool	00000000000000000003aec48c7d8d1abda879af075f7d9ae508fa9249e2626f	2018-10-03 09:46:29	541135301869.21	000000000000000000000000000000000000000000c6ec5e3592faec7213bb49
550550	BTC.TOP	000000000000000001788377ce307dd3e056d469fa543335aa81ce6b82debbd2	2018-10-03 09:51:16	537722995203.84	000000000000000000000000000000000000000000c6ecdb68d9f0373e6322ba
550551	BTC.TOP	000000000000000001e1f96443267da20596f807bad256765f4c4e5b675e1716	2018-10-03 09:53:08	539757108917.74	000000000000000000000000000000000000000000c6ed59155f7b72867e7931
550552	BMG Pool	000000000000000000f107a150874e49fd22961756270f29da2aec0ffeb3e7c7	2018-10-03 10:06:06	541761860743.29	000000000000000000000000000000000000000000c6edd7396393fde88a7fd0
550553	ViaBTC	00000000000000000117127db605f20474230739e929294ec6487a47cf0e7d38	2018-10-03 10:09:38	551489342606.65	000000000000000000000000000000000000000000c6ee57a137886084466cc4
550554	BMG Pool	0000000000000000002e0d406b35fe5d0e3c99cfd294db84f33f3e1de8e64535	2018-10-03 10:23:18	548500376998.55	000000000000000000000000000000000000000000c6eed756e2cbb255a78f3a
550555	Unknown	0000000000000000000d13713b8f6c9e160826bea08728c8807febc3f7f3fa2d	2018-10-03 10:23:52	551856802247.82	000000000000000000000000000000000000000000c6ef57d49dd3352f316ca1
550556	BTC.com	0000000000000000006cc662e6d457838a6f5f47bebde52d9fac3985a3a60b53	2018-10-03 10:26:25	548108185710.92	000000000000000000000000000000000000000000c6efd772e8a1eee8ff2b1b
550557	BTC.TOP	00000000000000000149d12dc60f91dc4de72a8265bbf40ae744160c1e53af0c	2018-10-03 10:33:23	551092866849.46	000000000000000000000000000000000000000000c6f057c31ac1427d3bd102
550558	Unknown	0000000000000000018052973108ef70f88a677e2537ce135138ef2edf021209	2018-10-03 10:33:42	552034371873.68	000000000000000000000000000000000000000000c6f0d84b6b52b4bde766fb
550559	Unknown	0000000000000000004c8556812bf465ceb65d0a32d3fb9e2cf2a1ea679294d0	2018-10-03 10:49:17	551257292895.89	000000000000000000000000000000000000000000c6f158a56a6d13bb823909
550560	Unknown	000000000000000000d9ebdd1d3a1982cb09f409a36ec0c22e52e80f3a951cd1	2018-10-03 10:57:57	552360213153.5	000000000000000000000000000000000000000000c6f1d941270371d170c7ea
550561	ViaBTC	000000000000000001bfc03d2d08e9bbb1870d7b6dfdd99bd6b53629a2206c34	2018-10-03 11:01:31	548074833624.65	000000000000000000000000000000000000000000c6f258dd74e6985b550d93
550562	ViaBTC	000000000000000000f4003c660cb27c1008e8afab155f6539ee90ced651174d	2018-10-03 11:05:40	544879460737.43	000000000000000000000000000000000000000000c6f2d7bb4c85f16927efc2
550563	AntPool	0000000000000000003b01fbb51f9c86575b912284f127b59e3381ad882da78d	2018-10-03 11:08:12	551662452255.83	000000000000000000000000000000000000000000c6f3582d71f636aeb7409e
550564	CoinGeek	000000000000000000bd6f7492f16ccb46389922d21c1d35d4dd226f33c26141	2018-10-03 11:23:10	551063364864.37	000000000000000000000000000000000000000000c6f3d87be1e9a700e17b6e
550565	CoinGeek	000000000000000000decfea73ab922c2845d3e7eea3177a125a1dcbab48eb95	2018-10-03 11:40:06	558144806555.38	000000000000000000000000000000000000000000c6f45a7069bcca367df826
550566	CoinGeek	000000000000000000abc124984895863ad583d3480a5d70444863018aed9676	2018-10-03 12:08:10	553021539619.79	000000000000000000000000000000000000000000c6f4db33918515c9081174
550567	AntPool	000000000000000001a097de42a2be29a42fe895d062fd6919cbe830f327723d	2018-10-03 12:15:41	548834599179.68	000000000000000000000000000000000000000000c6f55afd28afb8a1b1d12d
550568	CoinGeek	0000000000000000011d9537d8c12178651e92174022ae3ad24396b52d190b02	2018-10-03 12:29:34	551383841251.73	000000000000000000000000000000000000000000c6f5db5eb2cb2678a5a16a
550569	BTC.com	000000000000000000306cedf896e5ee52e18e261013e20f91704193366798bd	2018-10-03 13:20:18	555708470426.33	000000000000000000000000000000000000000000c6f65cc2028310845bcaa5
550570	Bitcoin.com	000000000000000000d5478168b4b75941962b1dbe4176d11e2508dba0d7a33b	2018-10-03 13:34:25	550595969483.46	000000000000000000000000000000000000000000c6f6dcf496776fee00789d
550571	BTC.TOP	000000000000000001f5480c7e630858aad4584182409533d8419f2e20a05d9b	2018-10-03 13:47:59	534092047721.51	000000000000000000000000000000000000000000c6f7594f70b7b3b18266a1
550572	ViaBTC	0000000000000000016e56d84cbebbe97e03cd0192ed9e154d4d9fb3eeefc549	2018-10-03 13:49:33	535875465930.17	000000000000000000000000000000000000000000c6f7d614982fa554b0838a
550573	BTC.TOP	0000000000000000014bfeae4758a1026246d72d031840ad83c75480ba92794b	2018-10-03 13:50:04	530896766472.9	000000000000000000000000000000000000000000c6f851b0fd92139c43e6ce
550574	BTC.TOP	0000000000000000002cd81044ab21751ddbd1d99b4dadd8db2da853deb2153c	2018-10-03 13:58:29	537309997511.67	000000000000000000000000000000000000000000c6f8cecba696844c7f9525
550575	Unknown	000000000000000001a0b44b6830a130bd7685f31234664a85b3d5b09c70a511	2018-10-03 13:59:06	537478327711.39	000000000000000000000000000000000000000000c6f94bf05828d5435cf76e
550576	CoinGeek	0000000000000000015234b0fce38bbc7db481c5ac1beee04cf0dfa6a09225b8	2018-10-03 14:12:10	545155660076.72	000000000000000000000000000000000000000000c6f9cadea65050226bff05
550577	Unknown	000000000000000001c93fbd8909029858ff7b5b8558dae5727d98d84fadcaf8	2018-10-03 14:12:45	552186665386.65	000000000000000000000000000000000000000000c6fa4b700abb5f33f654f5
550578	CoinGeek	0000000000000000000a2ebf8ad3a384a36ba74804bb7f1dd8d533ab55f2395e	2018-10-03 14:14:10	548429407219.13	000000000000000000000000000000000000000000c6facb217b10c2ab446e68
550579	CoinGeek	000000000000000001d5edf720606a049708764dda012383a1198db5cc0e2689	2018-10-03 14:17:10	563491648299.51	000000000000000000000000000000000000000000c6fb4e54b6772994de1034
550580	Bitcoin.com	0000000000000000002c0f6749ce842a50804adcee95ce84cb3bb57b013084b8	2018-10-03 14:19:25	566108030281.1	000000000000000000000000000000000000000000c6fbd223e54ba18432bca7
550581	BTC.com	000000000000000000ca54e81ca4d62beb9dc751f46b1a7a9120df6a950feaad	2018-10-03 14:26:15	567973251511.83	000000000000000000000000000000000000000000c6fc56624193b5a16ee5dd
550582	BMG Pool	00000000000000000054fcf910a9b49cce11e967edb65fe75a87f16be94e0ac6	2018-10-03 14:33:10	581391458037.89	000000000000000000000000000000000000000000c6fcddc06a90d482b3b38a
550583	CoinGeek	000000000000000000a624c3955ac02c7dabacd3d3f20c8d9dba1174b32ce946	2018-10-03 14:46:31	583770098160.95	000000000000000000000000000000000000000000c6fd65ac5b46b62afe154f
550584	CoinGeek	000000000000000001df83e6b880f00fa1f7178967e9c589ac4ec330b31fe6e6	2018-10-03 15:18:10	582458265847.82	000000000000000000000000000000000000000000c6fded4a1ab56d6ca9b97c
550585	CoinGeek	000000000000000001e0899b8a68d529070b7f5db1a719556f6ad7a6bcac9940	2018-10-03 15:28:07	580819720508.63	000000000000000000000000000000000000000000c6fe74862f8abee246760a
550586	BMG Pool	0000000000000000002fb55dae005ecd3ffb3b1c286d7aa1f0a4ebc72149e3e1	2018-10-03 16:25:10	569288035570.78	000000000000000000000000000000000000000000c6fef912ea246c43464e2b
550587	BTC.TOP	0000000000000000008dbc7399c3033259b7639e0c28377b9284c2ced71fd6fa	2018-10-03 16:28:49	566108030281.1	000000000000000000000000000000000000000000c6ff7ce218f8e4329afa9e
550588	BTC.TOP	000000000000000001bf1456f4959f7ef55cd944a3ff00a58e647e78179c73a2	2018-10-03 16:41:44	544496543089.56	000000000000000000000000000000000000000000c6fffba91da55a6eb69675
550589	Unknown	000000000000000000770b45d6eff82d5a8adf6d50815c95d3409e16469a5fb5	2018-10-03 16:43:23	547267286363.22	000000000000000000000000000000000000000000c7007b154926e12967fea3
550590	BTC.TOP	0000000000000000004bbd4cbc1b1b2dc5ec700a37a7355fe12b1d34f2e3bc45	2018-10-03 16:48:09	542679900634.14	000000000000000000000000000000000000000000c700f97005a377c93a2777
550591	BTC.TOP	00000000000000000133f2f28f465d3475df4d043b8d7f902c2b59a036f9cb3e	2018-10-03 16:52:05	544504772215.0	000000000000000000000000000000000000000000c701783787e17107e0bae1
550592	Unknown	000000000000000001fa5dc7da2d5d1e276e39a54b2a17e9c3754c4ee1bf7fc0	2018-10-03 16:52:13	543707703476.25	000000000000000000000000000000000000000000c701f6cf87a225080060e0
550593	Unknown	000000000000000000b71c20a50ffa092e1aeadeb0c207f9718d53272cad6c0e	2018-10-03 17:06:32	548692504997.56	000000000000000000000000000000000000000000c7027690a694e98b47c3bd
550594	Unknown	000000000000000001124321ff9d8e10d8870099bc71ac9d96e0aa2588be5b1e	2018-10-03 17:33:40	549764202752.01	000000000000000000000000000000000000000000c702f691a696e98f47cbbd
550595	CoinGeek	00000000000000000122e8ad9b1b8ff6af6db149db976e02fcda1d31b9e4b770	2018-10-03 17:34:06	550150367443.66	000000000000000000000000000000000000000000c70376a9ab17c1b7cf6529
550596	BTC.TOP	000000000000000001560220006fa18ee74308922a65f92ea44c8fc31ed961a4	2018-10-03 17:35:49	549852301283.51	000000000000000000000000000000000000000000c703f6afeb65e5888f1685
550597	ViaBTC	0000000000000000006febca2d0e172442004a6d7958bdea3bd1a781b4a6b1f9	2018-10-03 17:35:36	552716115352.7	000000000000000000000000000000000000000000c7047760deb471890fc778
550598	CoinGeek	0000000000000000008fb8f85ce4d2be3f44823ea361ad0933fbbec95a3592b6	2018-10-03 17:37:10	557315955560.28	000000000000000000000000000000000000000000c704f923ff12fa3024a605
